weh tun, tut weh, tat weh, hat weh getan;"";VERB;1. Wo tut es weh? 2. Mir tut der Rücken weh. 3. Hast du dir weh getan?
weinen, weint, weinte, hat geweint;llorar de,llorar;VERB;Bitte nicht weinen. Du bekommst eine neue Puppe.
weiterbilden sich, bildet sich weiter, bildete sich weiter, hat sich weitergebildet;"";VERB;Du musst dich weiterbilden.
welch-, welcher, welche, welches;"";VERB;1. Welcher Tag ist heute? 2. Welchen Kurs hast du gemacht? 3. Welche äpfel möchten Sie?
wenden, wendet, wendete, hat gewendet;girar, dar la vuelta,virar,dar la vuelta a,volver,dirigir,invertir en;VERB;Sie müssen zurückfahren, aber hier dürfen Sie nicht wenden.
werden, wird, wurde, ist geworden;ponerse,volverse,hacerse,llegar a ser,devenir,convertirse en,salir,ser;VERB;1. Es wird kalt. 2. Ich habe morgen Geburtstag.– Wie alt wirst du denn? 3. Warum fährst du so schnell?Bist du verrückt geworden? 4. Mein Sohn möchte Polizist werden.
werfen, wirft, warf, hat geworfen;echar, tirar,lanzar, arrojar,formar,parir,lanzar;VERB;Die Kinder haben Steine ins Wasser geworfen.
widersprechen, widerspricht, widersprach, hat widersprochen;"";VERB;1. Da muss ich Ihnen widersprechen. 2. Er widerspricht sich ständig!
wiederholen, wiederholt, wiederholte, hat wiederholt;repetir,repasar,ir a buscar otra vez;VERB;1. Können Sie die Nummer bitte wiederholen?2. Ich wiederhole: Die Nummer ist 3487.
wiegen, wiegt, wog, hat gewogen;mover, agitar,mecer,picar,pesar;VERB;1. Wie viel wiegst du? 2. Der Brief wiegt mehr als 20 Gramm.
winken, winkt, winkte, hat gewinkt;hacer señas;VERB;Wir haben meine Mutter zum Zug gebracht. Die Kinder haben gewinkt.
wirken, wirkt, wirkte, hat gewirkt;surtir efecto con en,parecer,dar la impresión de,destacar,resaltar,trabajar de para,tejer;VERB;Die Tabletten haben nicht gewirkt.
wissen, weiß, wusste, hat gewusst;saber,acordarse,conocer,saber de,estar al corriente;VERB;1. Weißt du, wie der Hausmeister heißt? 2. Wissen Sie zufällig die Telefonnummer von Andreas? 3. Ich habe nicht gewusst,dass Pascal verheiratet ist. 4. Woher wissen Sie das?
wohnen, wohnt, wohnte, hat gewohnt;vivir en en casa de,estar alojado en en casa de;VERB;1. Wir wohnen in einem alten Haus. 2. Ich wohne in München. 3. Wohnst du noch bei deinen Eltern?
wollen, will, wollte, hat gewollt/ ... wollen;querer,tener la intención de,decir,requerir,desear,de lana;VERB;1. Peter will Arzt werden. 2. Wollen Sie einen Kaffee trinken? 3. Meine Eltern wollten nicht mitfahren. 4. Was hast du als Kind werden wollen? 5. Tut mir leid. Ich habe das nicht gewollt. 
wundern, wundert, wunderte, hat gewundert;asombrar, sorprender;VERB;1. Es wundert mich, dass das Essen hier so günstig ist.2. Ich wundere mich, dass du schon so früh aus der Schule kommst. Was ist los?
wünschen, wünscht, wünschte, hat gewünscht;desear,querer,pedir;VERB;1. Ich wünsche Ihnen alles Gute. 2. Was wünschst du dir zum Geburtstag? 3. Wünsch mir Glück!
zahlen, zahlt, zahlte, hat gezahlt;pagar,satisfacer, liquidar;VERB;1. Herr Ober, zahlen bitte! 2. Ich hatte keinen Fahrschein und musste 60 Euro Strafe zahlen. 3. Wir müssen im nächsten Jahr mehr Steuern zahlen.
zählen, zählt, zählte, hat gezählt;contar,hacer recuento,hacer el censo,escrutar, hacer el escrutinio;VERB;1. Bitte zählen Sie das Wechselgeld sofort nach. 2. Ich habe das Geld noch nicht gezählt. 3. Mein Sohn kann schon bis 100 zählen. 4. Ich zähle auf dich!
zeichnen, zeichnet, zeichnete, hat gezeichnet;dibujar,diseñar,esbozar,marcar,firmar;VERB;Meine Tochter kann sehr gut zeichnen.
zeigen, zeigt, zeigte, hat gezeigt;mostrar, enseñar,exhibir,proyectar,poner,echar fam,indicar, marcar,mostrar, manifestar,demostrar, poner de manifiesto,señalar hacia;VERB;1. Zeig mir bitte deine Hausaufgaben. 2. Der Bahnhof ist nicht weit. Ich zeige Ihnen den Weg. 3. Soll ich dir meine Urlaubsfotos zeigen? 4. Können Sie mir zeigen, wie der Apparat funktioniert?
zerstören, zerstört, zerstörte, hat zerstört;destrozar,destruir;VERB;Der Sturm hat viele Häuser zerstört.
ziehen, zieht, zog, hat gezogen/ ist gezogen;tirar de,arrastrar,remolcar,estirar,sacar de,arrancar de,tomar una carta,robar,acercar (tirando) a,arrimar a,abrir,establecer,levantar,cultivar,criar,hacer, fabricar,extraer,tirar,mudarse a,ir a vivir a,irse a vivir con,caminar a,marchar a,entrar a/en,atravesar, pasar por,migrar,mover,reposar,marinar,tener éxito, surtir efecto,extenderse,estar presente,alabearse,salir de,durar,alargarse,haber corriente,doler;VERB;1. Sie müssen ziehen, nicht drücken. 2. Wir müssen den Zahn leider ziehen. 3. Wir sind vor drei Wochen nach Hamburg gezogen. 4. Machen Sie bitte die Tür zu, es zieht.
zuhören, hört zu, hörte zu, hat zugehört;escuchar;VERB;1. Hör mir doch mal zu! 2. Du musst zuhören, wenn der Lehrer etwas erklärt.
zulassen, lässt zu, ließ zu, hat zugelassen;permitir,autorizar,admitir,matricular,tolerar,consentir,dejar cerrado;VERB;1. Lassen Sie bitte die Fenster zu. 2. Sie müssen das Auto erst zulassen.
zumachen, macht zu, machte zu, hat zugemacht;cerrar,darse prisa,tapar,abrochar;VERB;1. Wenn es zieht, mache ich das Fenster zu.2. Mach bitte die Tür zu!
zunehmen, nimmt zu, nahm zu, hat zugenommen;aumentar de,crecer,alargarse,intensificarse,incrementarse,agravarse,aumentar de peso,engordar,aumentar;VERB;Ich habe im Urlaub ein Kilo zugenommen.
zurechtkommen, kommt zurecht, kam zurecht, ist zurechtgekommen;aclararse,apañarse fam,entenderse,arreglárselas,llegar a tiempo;VERB;1. Soll ich Ihnen helfen? – Danke. Ich komme schon zurecht.2. Kommen Sie allein zurecht?
zurück/zurück- zusagen, sagt zu,;"";VERB;1. Einmal Frankfurt und zurück! 2. Du musst schnell zurückkommen.
sagte zu, hat zugesagt;"";VERB;1. Meine Eltern haben uns zum Essen eingeladen. Ich habe zugesagt.2. Sie müssen bis Montag zusagen, wenn Sie die Stelle nehmen.
zusammenfassen, fasst zusammen, fasste zusammen, hat zusammengefasst;juntar en,reunir en,agrupar,resumir, compendiar;VERB;Können Sie das bitte noch einmal kurz zusammenfassen?
zuschauen, schaut zu, schaute zu, hat zugeschaut;"";VERB;Willst du mitspielen? – Nein, ich schaue lieber nur zu.
zu sein, ist zu, war zu, ist zu gewesen;"";VERB;1. Am Sonntag sind die die meisten Läden zu.2. Das Fenster war nicht zu.
zweifeln, zweifelt, zweifelte, hat gezweifelt;dudar de;VERB;Ich zweifle nicht daran, dass Sie recht haben.
zwingen, zwingt, zwang, hat gezwungen;obligar a;VERB;Ich zwinge meine Kinder nicht, wenn sie nicht essen wollen.
